Num_Acc,dep,lat,long,date,hrmn,atm,mortel
201900013603,28,48.4391000,1.5143300,2019-02-04,17:20,1,False
201900013608,17,46.1642200, -1.1604500,2019-02-05,13:20,2,False
201900013634,5,44.5559300,6.0758200,2019-02-01,14:00,3,False
201900013645,75,48.8990770,2.3867410,2019-02-04,13:50,8,False
201900013659,75,48.8513220,2.3909920,2019-02-05,16:00,1,False
201900013668,94,48.8100000,2.4279700,2019-02-05,16:50,1,False
201900013682,11,43.1903590,2.7547220,2019-02-04,17:10,1,False
201900013685,62,50.3826000,2.4658548,2019-02-04,18:30,9,False
201900013701,38,45.3531770,5.2648410,2019-02-04,19:15,1,False
201900013735,62,50.4825350,2.5422030,2019-10-15,15:50,1,False
201900013741,49,47.4708998, -0.5191483,2019-10-15,11:35,2,False
201900013744,45,47.9619633,1.8852711,2019-10-15,11:55,2,False
201900013745,44,47.1691500, -1.5512400,2019-10-16,18:40,8,False
201900013772,75,48.8836710,2.3503830,2019-10-16,15:15,2,False
201900013796,22,48.6238810, -3.1913530,2019-10-15,10:15,3,False
201900013802,38,45.1438650,5.8032310,2019-10-15,18:08,2,False
201900013825,73,45.5687457,5.9286014,2019-09-06,08:05,1,False
201900013832,62,50.4960000,2.9630000,2019-09-19,17:30,1,False
201900013847,974, -20.8798700,55.4464800,2019-10-10,18:10,1,False
201900013851,973,4.9331066, -52.3096418,2019-10-11,07:00,8,False
201900013858,69,45.7544500,4.8666400,2019-10-11,08:31,1,True
201900013860,69,45.7661300,4.8569500,2019-10-10,10:25,1,False
201900013862,972,14.6161800, -61.0052800,2019-10-10,17:28,1,False
201900013880,91,48.5788000,2.3008600,2019-10-15,04:10,2,False
201900013896,93,48.9105540,2.5125960,2019-04-18,12:35,1,True
201900013899,93,48.9090075,2.4729310,2019-04-21,10:50,1,False
201900013900,93,48.9050000,2.4380000,2019-04-19,15:15,1,False
201900013926,92,48.9008780,2.2246710,2019-04-21,20:52,1,False
201900013936,92,48.9373200,2.2783900,2019-04-23,12:30,1,False
201900013939,92,48.9019700,2.2526600,2019-04-20,14:15,1,False
201900013964,2A,42.2604757,8.6819382,2019-04-21,13:00,1,False
201900013975,6,43.7620390,7.2606400,2019-04-20,17:39,1,False
201900014016,42,46.0315440,3.9295800,2019-04-19,19:10,1,False
201900014082,63,45.7334900,3.0639600,2019-07-29,17:30,1,False
201900014099,974, -21.3301200,55.4721100,2019-08-05,06:20,1,False
201900014117,87,45.8943900,1.2888200,2019-08-01,17:43,1,False
201900014124,79,46.3223400, -0.4571100,2019-08-04,15:10,1,False
201900014132,69,45.7768200,4.9733300,2019-08-05,18:50,1,False
201900014134,68,48.0713500,7.3497600,2019-08-01,18:44,1,False
201900014140,64,43.3081300, -0.3764800,2019-08-05,17:37,1,False
201900014149,58,46.9922900,3.1450200,2019-08-02,16:10,1,False
201900014166,41,47.6001900,1.3197000,2019-08-03,09:00,1,True
201900014168,39,46.6800000,5.5554500,2019-08-03,19:05,1,False
201900014174,34,43.6243640,3.8365041,2019-08-06,08:45,1,False
201900014185,33,44.6583500, -1.1803600,2019-08-05,12:45,1,False
201900014188,27,49.0759800,1.5077380,2019-08-05,23:00,1,False
201900014191,26,44.5371410,4.7643370,2019-08-04,10:35,1,False
201900014196,17,45.9481980, -0.9674090,2019-08-03,12:00,1,False
201900014226,5,44.8985000,6.6287000,2019-08-04,13:15,1,False
201900014232,75,48.8630797,2.3232082,2019-08-05,20:44,1,False
201900014234,75,48.8777771,2.4081677,2019-08-06,16:30,3,False
201900014235,75,48.8513042,2.4118916,2019-08-05,10:40,1,False
201900014241,75,48.8866000,2.3043730,2019-08-04,16:10,1,False
201900014245,75,48.8239930,2.3223370,2019-08-04,19:35,1,False
201900014248,75,48.8353618,2.4065982,2019-08-05,20:45,1,False
201900014252,75,48.8557651,2.3913253,2019-08-06,08:30,1,False
201900014442,33,44.5635750, -0.2440830,2019-07-05,10:25,7,False
201900014443,33,44.5439800, -0.2577000,2019-07-06,09:36,1,False
201900014502,41,47.5773500,1.3396400,2019-07-01,08:42,1,False
201900014510,973,4.9341541, -52.3287392,2019-07-03,15:00,1,False
201900014526,78,48.8676890,2.1415730,2019-06-17,16:25,1,False
201900014528,77,48.8387606,2.6490664,2019-07-02,09:35,1,False
201900014532,72,47.9946600,0.2161800,2019-07-02,15:15,1,False
201900014544,57,49.1114100,6.1849700,2019-07-02,20:00,1,False
201900014554,45,47.8199983,1.9299131,2019-07-03,15:00,1,False
201900014556,44,47.2233000, -1.6126700,2019-07-03,12:00,1,False
201900014558,44,47.2011800, -1.5460100,2019-05-05,17:10,1,False
201900014565,35,48.1099000, -1.6835600,2019-07-02,19:30,1,False
201900014574,14,49.1922400, -0.3749500,2019-07-02,08:38,1,False
201900014578,13,43.2654000,5.3857000,2019-07-03,18:15,1,False
201900014584,10,48.2988800,4.0777700,2019-07-01,14:40,1,False
201900014645,64,43.4788500, -1.5527900,2019-11-19,10:15,1,False
201900014653,54,48.6763300,6.1707000,2019-11-19,08:33,1,False
201900014656,54,48.6769810,6.1707920,2019-11-19,08:30,1,False
201900014657,51,49.2612371,4.0306847,2019-11-20,21:30,1,False
201900014660,45,47.8910802,1.9210049,2019-11-20,17:44,1,False
201900014666,37,47.3837800,0.6728400,2019-11-20,19:20,1,False
201900014671,27,49.0963400,1.4637400,2019-11-20,11:00,1,False
201900014707,93,48.9380000,2.4680000,2019-11-20,12:45,1,False
201900014709,92,48.8123610,2.3142480,2019-11-20,18:20,1,False
201900014739,88,48.1196580,6.5749690,2019-11-20,17:55,5,False
201900014756,1,45.8365440,4.9828590,2019-11-20,13:45,1,False
201900014804,94,48.8436908,2.4661609,2019-12-31,14:38,1,False
201900014810,92,48.9392933,2.2560959,2019-12-30,23:00,1,False
201900014821,34,43.7491170,3.9587360,2019-12-31,09:30,1,False
201900014841,73,45.6757954,5.9088265,2019-10-01,11:00,1,False
201900014847,87,45.8498300,1.2476600,2019-12-29,16:49,1,False
201900014870,62,50.5161700,2.7697800,2019-12-28,08:30,1,False
201900014881,33,44.8148600, -0.5727200,2019-12-16,07:50,1,False
201900014892,17,45.9429640, -0.9601650,2019-12-30,10:15,7,False
201900014908,75,48.8726770,2.3764100,2019-12-30,17:30,1,False
201900014909,75,48.8326491,2.2814197,2019-12-30,09:10,1,False
201900014911,75,48.8557030,2.3787060,2019-12-30,18:35,1,False
201900014912,75,48.8677870,2.3138510,2019-12-30,14:12,1,False
201900014913,75,48.8794830,2.3218490,2019-12-30,12:27,1,False
201900014914,75,48.8696850,2.3526620,2019-12-30,20:30,1,False
201900014979,13,43.2800000,5.5400000,2019-03-17,07:45,1,False
201900014989,75,48.8327400,2.3115370,2019-03-18,20:10,1,False
201900014991,75,48.8669330,2.3745420,2019-03-18,10:30,1,False
201900014992,75,48.8685170,2.3630150,2019-03-18,17:50,1,False
201900015023,92,48.9038000,2.3122000,2019-03-16,20:45,1,False
201900015052,67,48.5709538,7.5834201,2019-03-19,10:45,1,True
201900015098,45,47.9067135,1.8888915,2019-03-17,18:15,1,False
201900015102,34,43.6189400,3.9135800,2019-03-15,09:00,1,False
201900015115,75,48.8846780,2.3294200,2019-03-17,21:15,1,False
201900015157,45,48.0892950,2.0403940,2019-03-08,17:20,3,False
201900015167,93,48.8532430,2.4235500,2019-09-13,13:35,1,False
201900015169,93,48.8810200,2.4201800,2019-09-12,22:35,1,False
201900015178,92,48.9076770,2.2980344,2019-09-13,17:10,1,False
201900015180,92,48.7407690,2.3123523,2019-09-13,12:25,1,False
201900015195,56,47.4751150, -3.1022910,2019-09-13,16:20,1,False
201900015234,38,45.6367570,5.1426490,2019-09-10,18:10,1,False
201900015237,76,49.6184900,0.7876950,2019-09-07,11:15,1,False
201900015258,63,45.7335800,3.0639700,2019-09-11,17:50,1,False
201900015271,69,45.7446600,4.8683400,2019-09-12,09:00,1,False
201900015273,69,45.7635700,4.8384700,2019-09-12,07:00,1,False
201900015279,89,48.2085273,3.2685711,2019-09-09,16:00,1,False
201900015280,89,48.2216373,3.2880088,2019-09-06,10:25,1,False
201900015289,69,45.7577580,4.9061250,2019-09-12,08:10,1,False
201900015292,67,48.5737750,7.7225260,2019-09-12,07:51,1,False
201900015293,64,43.2913900, -0.3578500,2019-09-12,11:40,1,False
201900015300,54,48.6919800,6.1863270,2019-02-25,16:40,1,False
201900015308,50,49.6381700, -1.6252200,2019-09-12,11:25,1,False
201900015327,25,47.2443700,6.0205800,2019-09-12,18:40,1,False
201900015406,69,45.7412800,4.8545100,2019-01-16,07:10,1,False
201900015427,42,45.3953120,4.2631510,2019-01-16,13:05,1,False
201900015442,75,48.8425960,2.3850760,2019-01-16,13:20,1,False
201900015444,75,48.8763090,2.3334650,2019-01-16,11:50,1,False
201900015446,93,48.9713100,2.5051200,2019-01-16,10:00,1,False
201900015455,62,50.1466370,2.4752410,2019-01-16,19:15,2,False
201900015472,14,49.1841100, -0.3631400,2019-01-30,12:15,2,False
201900015481,974, -21.3496100,55.4842000,2019-02-03,14:20,1,False
201900015485,974, -20.9730990,55.6514490,2019-01-30,11:05,1,False
201900015496,69,45.7745200,4.8462500,2019-01-31,15:00,2,False
201900015560,69,45.7690300,4.9511700,2019-10-14,12:20,1,False
201900015563,69,45.7639300,4.8740500,2019-10-11,07:45,1,False
201900015566,67,48.5385400,7.7138600,2019-10-14,13:45,1,False
201900015567,67,48.5547000,7.7395500,2019-10-14,10:50,1,False
201900015570,67,48.5814720,7.7823410,2019-10-13,15:55,1,False
201900015575,67,48.5362600,7.7710900,2019-10-11,17:45,2,False
201900015576,67,48.5726900,7.7939600,2019-10-11,17:40,1,False
201900015582,66,42.6935100,2.8885800,2019-10-14,09:30,1,False
201900015604,59,50.6313300,3.0547800,2019-10-15,08:45,9,False
201900015617,54,48.6820600,6.1649000,2019-10-15,15:55,8,False
201900015618,54,48.6882850,6.2048340,2019-10-09,13:10,1,False
201900015627,51,49.2539348,4.0300863,2019-10-14,17:18,1,False
201900015636,50,49.6504500, -1.6494000,2019-10-09,13:05,2,False
201900015637,49,47.4862500, -0.5142000,2019-10-14,13:13,1,False
201900015642,49,47.4685700, -0.5983400,2019-10-10,21:10,1,False
201900015643,49,47.4539200, -0.5686500,2019-10-10,16:49,1,False
201900015648,44,47.2289300, -1.5622100,2019-10-16,01:12,3,False
201900015650,44,47.2120800, -1.5423700,2019-10-14,21:15,1,False
201900015653,38,45.1917600,5.7184300,2019-10-11,07:45,1,False
201900015661,35,48.1086800, -1.6819600,2019-10-14,12:00,8,False
201900015674,33,44.8266700, -0.6216200,2019-10-13,07:00,1,False
201900015675,33,44.8788900, -0.5684390,2019-10-05,10:40,1,False
201900015693,29,48.4114000, -4.4571200,2019-10-12,17:45,2,False
201900015694,26,44.9273800,4.8924800,2019-10-31,17:50,1,False
201900015697,22,48.4889280, -2.7578800,2019-10-10,19:00,1,False
201900015698,17,45.6393300, -1.0252500,2019-09-03,14:00,1,False
201900015701,17,46.1409900, -1.1412800,2019-10-11,17:20,1,False
201900015706,13,43.4268300,5.2793900,2019-10-14,07:50,1,False
201900015719,76,49.5961460,1.1982420,2019-04-23,10:00,1,True
201900015727,80,49.8312660,2.7238440,2019-04-19,15:45,7,False
201900015736,82,44.0745410,1.5296350,2019-04-19,15:20,1,False
201900015741,33,44.8558900, -0.1198600,2019-04-29,19:50,7,False
201900015760,89,47.8233688,3.7550503,2019-04-29,07:50,1,True
201900015773,46,44.4885430,1.6318820,2019-04-28,15:15,1,True
201900015800,44,47.0250930, -1.6411150,2019-04-26,16:30,1,False
201900015801,44,47.2526010, -1.3766420,2019-04-25,22:15,2,True
201900015825,2,49.5823610,3.4103410,2019-04-20,18:00,1,False
201900015845,70,47.7492040,5.9990410,2019-04-21,19:30,1,False
201900015847,26,44.4931810,4.8752170,2019-04-17,17:15,1,False
201900015853,66,42.5265430,3.0587340,2019-04-21,17:40,1,False
201900015864,6,43.6742650,6.9736800,2019-04-23,16:08,3,False
201900015881,50,48.5359720, -1.1711100,2019-04-20,14:10,1,False
201900015885,90,47.6996590,6.8349720,2019-04-27,05:00,3,True
201900015893,60,49.2589490,2.3325410,2019-04-23,08:10,1,True
201900015898,75,48.8725499,2.3632908,2019-08-05,11:15,1,False
201900015926,93,48.9021000,2.4405300,2019-08-06,10:30,1,False
201900015927,93,48.9077712,2.4443634,2019-08-05,20:00,1,False
201900015935,92,48.9069363,2.2440309,2019-08-04,09:05,1,False
201900015941,62,50.3714410,2.0292140,2019-08-04,17:10,1,False
201900015952,33,44.5642200,0.0434410,2019-08-05,06:05,1,True
201900015985,74,45.8434770,6.1511630,2019-08-07,08:00,2,False
201900015995,65,42.9613080, -0.2459580,2019-06-16,17:10,1,False
201900016019,29,48.0474590, -4.6466270,2019-07-29,15:40,1,False
201900016022,84,43.7852190,5.6259150,2019-08-07,09:25,1,False
201900016024,1,46.3055440,5.2497830,2019-08-06,10:35,1,False
201900016027,26,45.2885340,4.9841680,2019-08-05,04:50,1,False
201900016035,50,49.3835410, -1.5404420,2019-08-07,16:13,7,True
201900016047,40,43.8717600, -1.2998320,2019-06-24,12:15,1,False
201900016053,37,47.2579890,0.6944580,2019-08-06,05:35,1,False
201900016067,68,47.7514070,7.3902640,2019-08-05,12:08,1,False
201900016075,77,49.0427700,2.6814200,2019-08-07,08:45,1,False
201900016106,92,48.7984700,2.2944800,2019-07-02,09:40,1,False
201900016118,1,46.2264160,5.9701200,2019-07-02,19:30,1,False
201900016133,68,48.0404670,7.2690410,2019-07-03,10:00,1,False
201900016141,50,49.0653210, -1.4673860,2019-07-02,16:25,1,False
201900016142,83,43.4709010,6.2007590,2019-07-04,08:30,1,False
201900016149,973,5.4839991, -53.2779408,2019-06-30,17:30,1,False
201900016158,19,45.1832000,1.8142720,2019-07-03,09:30,1,False
201900016159,17,45.6941620, -1.1736560,2019-05-31,17:40,1,False
201900016160,17,46.1983340, -1.4262600,2019-07-03,22:15,1,False
201900016168,91,48.7227000,2.2761200,2019-07-03,11:15,1,False
201900016182,63,45.7771233,3.0815499,2019-07-01,19:39,1,False
201900016195,69,45.7478100,4.8330800,2019-07-03,00:20,1,False
201900016223,67,48.5992800,7.7427600,2019-07-01,16:30,1,False
201900016224,67,48.5819600,7.7127700,2019-06-28,22:40,1,False
201900016226,66,42.6968600,2.8820400,2019-07-01,23:00,1,False
201900016228,64,43.3825395, -1.6483494,2019-07-02,17:30,1,False
201900016232,61,48.7489440, -0.0119120,2019-07-02,08:45,1,False
201900016240,49,47.4247800, -0.5253800,2019-07-01,11:44,1,False
201900016241,49,47.4654600, -0.5567000,2019-06-29,23:05,1,False
201900016245,49,47.4719300, -0.5564900,2019-06-19,02:54,1,False
201900016262,31,43.5929200,1.3893200,2019-06-30,21:15,1,False
201900016288,51,49.2700900,4.0253700,2019-05-13,10:50,1,False
201900016289,50,48.8375670, -1.5433140,2019-05-01,08:40,1,False
201900016293,49,47.4696604, -0.4881030,2019-05-09,12:58,1,False
201900016296,41,47.5816700,1.3665500,2019-05-09,14:55,1,False
201900016304,22,48.5122720, -2.7541940,2019-05-13,08:55,1,False
201900016330,7,44.9587600,4.8474100,2019-05-21,09:22,1,False
201900016331,7,44.9276600,4.8621800,2019-04-30,08:47,1,False
201900016334,2,49.3843000,3.3295600,2019-03-14,08:15,2,False
201900016369,988, -22.2259000,166.4807500,2019-05-29,16:35,1,False
201900016385,988, -22.2760600,166.4438900,2019-05-10,13:30,1,False
201900016388,988, -22.3017500,166.4358000,2019-05-06,08:30,1,False
201900016391,988, -22.2506100,166.4637000,2019-05-02,04:45,1,False
201900016392,988, -22.2899200,166.4426700,2019-05-01,09:05,2,False
201900016394,976, -12.7709402,45.2226625,2019-05-18,19:30,1,False
201900016405,974, -21.2989000,55.4939000,2019-05-07,18:15,1,False
201900016411,974, -20.8839400,55.4639500,2019-05-28,18:20,1,False
201900016425,77,48.9553678,2.6067612,2019-11-19,08:20,1,False
201900016428,72,48.0099900,0.2015100,2019-11-17,11:10,1,False
201900016429,69,45.7741900,4.9323700,2019-11-19,17:45,1,False
201900016438,59,50.6308200,3.0774600,2019-11-10,17:40,1,False
201900016461,33,44.6338800, -1.1446600,2019-11-19,10:05,1,False
201900016468,17,45.6306600, -1.0051800,2019-11-18,16:15,1,False
201900016469,17,46.1397900, -1.1452000,2019-11-19,08:20,1,False
201900016477,75,48.8958350,2.3458360,2019-11-19,16:20,1,False
201900016503,92,48.9000140,2.2262120,2019-11-19,17:46,1,False
201900016577,25,47.4728900,6.8364200,2019-11-13,09:30,1,False
201900016625,75,48.8843830,2.3691950,2019-12-29,06:20,1,False
201900016631,75,48.8414870,2.3079500,2019-12-29,10:15,1,False
201900016634,75,48.8463520,2.3780790,2019-12-29,15:25,1,False
201900016642,93,48.9108900,2.3850800,2019-12-29,20:50,1,False
201900016659,59,50.0927550,3.4395340,2019-12-30,09:45,7,False
201900016664,2B,42.5636940,8.7420920,2019-12-27,17:20,1,False
201900016669,49,47.5206610, -0.4664620,2019-12-28,10:15,1,False
201900016671,1,45.7580360,5.7059120,2019-12-30,16:24,1,False
201900016725,34,43.6209980,3.8488250,2019-12-28,14:35,1,False
201900016737,75,48.8234000,2.3750320,2019-12-28,17:40,1,False
201900016740,75,48.8728590,2.3591280,2019-12-28,00:01,1,False
201900016800,38,45.2697360,5.6529310,2019-03-18,08:40,1,False
201900016850,94,48.7876300,2.4289200,2019-01-15,08:30,8,False
201900016864,69,45.7391000,4.8597700,2019-03-16,08:20,1,False
201900016879,69,45.6974400,4.8212500,2019-03-14,18:30,2,False
201900016882,69,45.7570300,4.8210900,2019-03-14,08:30,1,False
201900016921,67,48.5828880,7.7407980,2019-03-13,17:45,2,False
201900016926,65,43.2210000,0.0612000,2019-03-15,15:25,1,False
201900016932,59,50.6289900,3.0589500,2019-03-15,00:50,8,False
201900016937,50,48.8451000, -1.5768900,2019-03-15,17:20,6,False
201900016964,71,46.7783400,4.8951000,2019-02-01,18:30,1,False
201900016971,67,48.5982500,7.7258400,2019-01-31,12:57,1,False
201900016991,49,47.4770400, -0.5528100,2019-01-31,14:13,1,False
201900016995,49,47.4705600, -0.5190200,2019-01-28,13:10,1,True
201900016997,44,47.2226700, -1.5720780,2019-02-02,12:55,1,False
201900017002,42,46.0466700,4.0743600,2019-01-31,08:45,1,False
201900017011,37,47.4188500,0.6986200,2019-02-01,22:35,1,False
201900017020,34,43.5973300,3.8642200,2019-02-02,12:00,2,False
201900017032,33,44.8279300, -0.6461500,2019-01-22,08:00,2,False
201900017033,33,44.8134700, -0.5646500,2019-01-09,08:30,1,False
201900017035,33,44.8087900, -0.5422600,2019-01-24,13:40,1,False
201900017052,22,48.5115248, -2.7500957,2019-01-29,10:45,1,False
201900017054,22,48.5345899, -2.7523733,2019-01-10,13:47,1,False
201900017058,17,46.1418800, -1.1401480,2019-01-31,16:50,1,True
201900017075,13,43.3123600,5.3685600,2019-02-01,01:36,1,False
201900017087,10,48.3030900,4.0737300,2019-01-31,17:15,2,False
201900017111,75,48.8640370,2.2342370,2019-09-12,19:45,1,False
201900017118,75,48.8598198,2.3028583,2019-09-12,09:40,1,False
201900017125,94,48.8244750,2.4960240,2019-09-12,09:30,8,False
201900017138,86,46.5765650,0.7769200,2019-09-11,15:40,1,False
201900017141,6,43.6345170,7.1351440,2019-09-13,15:25,1,False
201900017145,62,50.6290450,2.7706520,2019-09-12,16:45,1,False
201900017156,71,46.6333950,4.9742760,2019-09-13,08:00,1,True
201900017159,47,44.3619270,0.2716240,2019-09-12,12:25,1,True
201900017162,68,47.6981600,7.3054760,2019-09-12,17:15,7,False
201900017163,29,48.3950874, -4.4084914,2019-07-27,11:50,1,False
201900017180,67,48.6348820,7.7395970,2019-09-13,08:35,7,False
201900017189,973,5.4858373, -54.0163141,2019-09-12,18:00,1,False
201900017198,74,46.1807680,6.2931430,2019-09-13,06:15,1,False
201900017235,69,45.7416400,4.8482300,2019-09-11,18:55,1,False
201900017252,91,48.7074000,2.5161000,2019-09-11,19:05,1,False
201900017259,78,48.9976470,1.9812710,2019-09-11,13:15,1,False
201900017264,74,46.1924600,6.2394800,2019-09-11,08:00,1,False
201900017265,71,46.3006000,4.8187200,2019-09-06,07:25,1,False
201900017269,67,48.5590330,7.7535830,2019-09-08,16:40,2,False
201900017278,56,47.8076683, -3.2713294,2019-09-10,08:15,1,False
201900017281,51,49.2522424,4.0438949,2019-09-10,12:00,1,False
201900017315,75,48.8513930,2.3431720,2019-10-14,11:25,1,False
201900017322,75,48.8821744,2.3507755,2019-10-14,09:10,1,False
201900017328,94,48.7589000,2.3485000,2019-10-15,19:40,1,False
201900017336,93,48.8880000,2.4580000,2019-10-14,16:20,1,False
201900017380,69,45.7546000,4.7811000,2019-10-16,14:10,1,False
201900017384,77,49.0374290,2.6965330,2019-10-15,18:00,1,False
201900017389,67,49.0028620,7.7937890,2019-10-11,11:40,1,False
201900017412,75,48.8946862,2.3147500,2019-10-14,08:35,1,False
201900017425,93,48.9137968,2.3298365,2019-10-14,16:50,1,False
201900017450,38,45.2248400,5.8082000,2019-10-04,08:20,1,False
201900017454,5,44.5647564,6.1984831,2019-10-15,07:45,3,False
201900017479,64,43.1266424, -0.3041451,2019-04-22,15:25,1,False
201900017489,43,45.1879870,4.3240540,2019-04-22,08:55,1,True
201900017495,16,45.7717140,0.2011880,2019-04-27,13:30,1,False
201900017504,21,47.3015010,5.4457780,2019-04-21,10:45,1,False
201900017508,40,43.5370330, -1.4609060,2019-04-29,18:30,1,False
201900017509,40,43.5523300, -1.4650690,2019-04-26,17:20,1,False
201900017520,85,46.9430800, -1.9589000,2019-04-21,18:50,1,False
201900017535,37,46.9136700,0.8060920,2019-04-16,13:00,1,False
201900017550,88,48.2495690,6.0742750,2019-02-13,15:00,1,True
201900017570,42,45.4617710,4.2288030,2019-04-21,14:25,1,False
201900017627,45,47.8628814,2.2321586,2019-04-24,12:45,1,False
201900017648,66,42.6000060,2.9707950,2019-04-25,18:55,1,False
201900017660,84,44.0117440,4.8749410,2019-04-24,13:40,1,False
201900017669,71,46.2676820,4.0963640,2019-08-06,11:30,1,False
201900017673,68,47.8065340,7.2003630,2019-08-05,10:20,1,False
201900017674,68,48.2590910,7.3004030,2019-08-04,10:20,1,False
201900017686,14,48.8399150, -1.0482470,2019-08-03,11:15,1,False
201900017719,86,46.8269000,0.5637400,2019-07-08,09:00,1,False
201900017778,76,49.5003300,0.1354000,2019-07-30,15:30,1,False
201900017780,74,45.9061200,6.1305900,2019-07-29,09:05,1,False
201900017783,72,48.0122200,0.1815600,2019-08-03,11:25,1,False
201900017786,71,46.6775200,4.3785000,2019-08-01,18:35,1,False
201900017792,67,48.5695720,7.7131040,2019-07-31,18:15,1,False
201900017796,64,43.3259800, -0.3871400,2019-08-03,08:10,7,False
201900017803,59,50.6520200,3.1274400,2019-08-02,18:20,1,False
201900017809,54,48.6542600,6.1775000,2019-07-22,15:21,1,False
201900017820,49,47.4509100, -0.5374200,2019-07-31,08:20,1,False
201900017822,45,47.8990454,1.9041713,2019-07-31,19:45,1,False
201900017831,35,48.0923080, -1.6916060,2019-08-01,19:00,1,False
201900017835,35,48.1177400, -1.7140600,2019-08-02,09:39,1,False
201900017840,34,43.6087721,3.8967407,2019-08-02,09:55,1,False
201900017854,7,44.9357800,4.8739000,2019-07-01,18:40,1,False
201900017866,75,48.8581300,2.4046450,2019-07-02,14:10,1,False
201900017867,75,48.8899000,2.3644220,2019-07-02,06:15,1,False
201900017873,75,48.8510700,2.2916640,2019-07-02,12:30,1,False
201900017877,75,48.8823490,2.3686780,2019-07-02,11:30,1,False
201900017896,93,48.8918700,2.4447800,2019-07-02,08:52,1,False
201900017905,93,48.9095270,2.3821230,2019-07-02,15:00,1,False
201900017924,56,47.6625700, -2.4407600,2019-07-02,10:50,7,False
201900017929,80,49.8083400,2.1067620,2019-07-03,09:42,1,False
201900017934,68,47.8016740,7.0373080,2019-07-02,10:40,7,True
201900017937,29,47.9225020, -3.8147760,2019-05-24,16:10,1,False
201900017943,45,48.0706440,2.1215250,2019-07-02,23:10,1,True
201900017951,37,47.2056897,0.9694791,2019-06-26,13:50,1,False
201900017952,48,44.3702550,3.5349140,2019-07-03,08:30,1,False
201900017954,67,48.5590210,7.6366970,2019-07-02,14:00,1,False
201900017966,67,48.4634680,7.4316370,2019-07-02,08:20,1,False
201900017997,75,48.8367500,2.2995270,2019-06-04,20:40,1,False
201900018000,75,48.8651810,2.3677300,2019-06-04,09:10,2,False
201900018017,45,47.9081841,1.9782268,2019-06-30,11:15,1,False
201900018026,69,45.7104700,4.8134500,2019-07-01,08:45,1,False
201900018038,974, -20.9024300,55.5031900,2019-05-19,16:35,1,False
201900018055,974, -20.9403800,55.3030600,2019-05-26,13:10,1,False
201900018056,974, -20.9379800,55.2985400,2019-05-25,04:00,1,False
201900018058,974, -20.9492100,55.2927800,2019-05-13,13:20,1,False
201900018086,69,45.7485800,4.8837500,2019-05-29,15:30,1,False
201900018094,69,45.7593300,4.8691300,2019-05-26,17:45,1,False
201900018102,69,45.7095300,4.8619400,2019-05-24,19:05,1,False
201900018113,69,45.7528813,4.8534606,2019-05-21,10:20,1,False
201900018127,69,45.7433200,4.8742600,2019-05-14,21:45,1,False
201900018130,69,45.7423613,4.8506751,2019-05-13,23:55,1,False
201900018131,69,45.7658290,4.8425406,2019-05-10,13:55,1,False
201900018143,69,45.7548500,4.8689900,2019-05-07,18:30,1,False
201900018151,69,45.7669900,4.8463900,2019-05-02,21:50,1,False
201900018155,69,45.7658739,4.8557049,2019-05-02,07:45,1,False
201900018160,69,45.7182700,4.8759600,2019-04-30,23:30,1,False
201900018166,69,45.7435755,4.8769721,2019-04-30,07:40,1,False
201900018198,69,45.7715000,4.8383700,2019-05-28,14:15,1,False
201900018205,69,45.7400000,4.8200000,2019-05-23,18:35,1,False
201900018226,91,48.6885280,2.3688830,2019-11-18,17:20,2,False
201900018241,66,42.7009350,2.8921420,2019-11-15,17:34,1,False
201900018259,35,48.1086000, -1.6819000,2019-11-18,18:15,1,False
201900018284,1,46.1967802,5.2104407,2019-11-18,13:30,1,False
201900018287,75,48.8748112,2.3573878,2019-11-17,03:35,1,False
201900018302,94,48.8166848,2.3348938,2019-11-17,12:25,1,False
201900018339,61,48.8389720,0.4948910,2019-11-17,00:45,1,False
201900018409,47,44.1913604,0.6509695,2019-03-11,14:40,1,False
201900018423,35,48.1260050, -1.6656970,2019-03-16,20:10,1,False
201900018441,28,48.4615079,1.4926834,2019-03-10,18:30,1,False
201900018447,17,46.1668500, -1.1506500,2019-03-16,16:55,1,False
201900018511,75,48.8926520,2.3523540,2019-03-14,16:20,2,False
201900018519,75,48.8346060,2.3140320,2019-03-14,09:00,2,False
201900018521,75,48.8383300,2.3727990,2019-03-14,14:00,2,False
201900018523,75,48.8481000,2.3764310,2019-03-15,17:50,8,False
201900018537,75,48.8534000,2.3263820,2019-03-13,10:20,1,False
201900018587,92,48.9195900,2.3061800,2019-03-12,06:00,1,False
201900018603,7,44.6361440,4.2547180,2019-11-05,18:05,1,False
201900018615,92,48.8481900,2.2418200,2019-12-27,10:10,2,False
201900018620,973,4.9344000, -52.3138640,2019-12-27,18:04,1,False
201900018621,973,4.9182430, -52.3309380,2019-12-27,14:30,1,False
201900018633,86,46.5759000,0.3764400,2019-11-22,16:25,1,False
201900018642,64,43.3080900, -0.3765100,2019-12-25,11:45,1,False
201900018643,64,43.4711702, -1.5360582,2019-12-27,05:30,1,False
201900018674,75,48.8196464,2.3419298,2019-12-26,07:10,1,False
201900018710,63,45.8642350,3.6399660,2019-12-28,13:30,1,True
201900018726,24,45.1099000,1.3087100,2019-12-28,10:30,1,False
201900018773,75,48.8475480,2.4063140,2019-02-02,02:25,3,False
